Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
586,1.22287416,-0.0702986,-1.4885719,-0.0798985,2.11150707,3.46564624,-0.6374659,0.89812217,0.4592466,-0.7216737,-0.1594687,0.0106832,-0.2466068,-1.4136024,-0.0412514,0.43419733,0.63737234,0.48780137,0.349997,0.08359379,-0.2236898,-0.5940687,-0.145533,0.94284375,0.6998004,0.42481624,0.00026823,0.03922722,29.56,0
588,1.68531382,-0.7824342,-0.7429967,-1.6738207,-0.4401204,-0.5586658,-0.4997503,-0.323986,-2.0859836,1.50804186,-1.7347006,-1.451768,0.51167007,-0.0971414,0.38700938,-0.3647373,0.16254713,0.21391314,0.40724107,-0.3328771,-0.2739021,-0.3520402,-0.2408693,-1.0095347,0.86988969,0.00505676,-0.0030364,-0.0101378,0.01,0
588,0.48568492,-1.3674579,0.86754589,0.32195421,-0.7606545,1.5734215,-0.5887418,0.53174555,1.0493933,-0.7847486,0.55521,1.36582795,0.44940333,-0.466202,0.73505776,-1.4724232,1.44309483,-2.7036694,-1.2973068,0.35538032,0.07558743,0.04785662,0.00593491,-0.5203612,-0.3011058,1.02014124,-0.0087442,0.05072362,275.89,0
589,1.24565836,0.46541987,0.21910026,1.35127651,-0.0476535,-0.8286258,0.40043392,-0.3092402,-0.1434307,-0.0416504,-0.4182479,1.0058238,1.17466766,-0.0107947,-0.1537722,-0.4379747,-0.1868021,-0.5991937,-0.1376347,-0.0885124,-0.0216222,0.16891032,-0.1601634,0.44977678,0.88447899,-0.2653348,0.01816113,0.01624436,1,0
589,-0.1231547,0.31770357,2.74779827,1.62020118,-0.9876451,1.3534624,-1.0722984,-0.2883717,0.35613612,-0.2731414,1.1818328,1.63585287,0.46479347,-0.516843,-0.5831194,-0.6746528,0.47710143,0.00963631,0.66139281,-0.0650847,0.81964343,0.2380828,-0.3510189,0.27790583,1.20682012,0.02696923,0.2042749,0.16409604,15,0
590,1.38639222,-0.6383274,-0.1437339,-1.0381274,-0.3828442,0.0135715,-0.5625781,-0.0266319,-1.0030289,0.77892427,0.32910218,-0.1983229,0.5841567,-0.073021,0.09364728,1.67242314,-0.4820692,-0.4870178,1.28212478,0.22003395,0.13884982,0.22293905,-0.2548929,-0.927047,0.63544807,-0.1500716,-0.0070319,-0.000145,50,0
592,-0.9379041,0.11539268,-0.3148636,1.70809273,-1.4391267,0.01114597,2.05275173,0.0710516,-0.8158082,-0.4757014,-0.6518251,0.79256679,1.36665713,0.26574097,0.06746186,-0.6504344,0.2439799,-0.1136126,0.68131177,1.08431247,0.37869235,0.52425592,1.07632471,0.390587,-0.0469071,-0.2743191,0.08607751,0.10200479,470.88,0
593,1.28578408,-0.2048002,-0.9123865,-0.3425842,1.88154749,3.60881453,-0.7041289,0.90800903,0.40953579,-0.1449193,-0.4347182,0.2823981,-0.1410339,0.03715119,0.05595977,0.14299774,-0.4985303,-0.2725977,0.59513293,-0.0064306,-0.3551737,-1.0008898,0.04574743,1.01816465,0.49572672,0.19664278,-0.012637,0.00950105,2.69,0
597,-0.579712,0.86397898,1.54856789,1.09411645,0.38314987,-0.0058841,0.80209722,-0.1256219,0.02974651,0.15142143,-0.6290939,-0.1533137,-0.6402981,-0.1629197,0.13477296,-1.1741441,0.42824845,-0.6952835,0.44160473,0.10004596,-0.0853247,0.24880033,-0.1041544,0.08165887,-0.0891687,-0.3081289,0.13332363,-0.0272734,11.46,0
598,-0.7951881,-1.1082669,0.59014926,-1.8699863,-3.4253511,1.16482054,2.03588857,-0.2838249,-2.6596148,0.81783595,1.31424359,-1.3137868,-1.025164,0.06346798,0.16188424,-0.3807272,0.60607125,0.34791732,-0.2706081,-0.3118745,-0.0831839,0.14609035,0.48781298,0.16705393,-0.1235683,-0.2354048,0.19959353,-0.1138996,605.5,0
599,1.33695648,0.29043183,-0.3876422,0.16674619,0.56688666,0.25064043,-0.0257731,0.03042394,-0.1720154,-0.1232055,0.15790889,0.57577246,0.86244558,-0.2780935,0.47386026,1.15931576,-0.9083543,0.70861915,0.74002876,0.01153718,-0.3452238,-1.001077,-0.1010894,-1.4278883,0.43112781,0.18282635,-0.0262697,0.00387599,0.99,0
599,0.14262303,0.6151646,1.42154699,1.29121736,-0.6179972,-0.4289877,0.67854798,-0.3676644,0.16260658,0.27092422,-0.3677295,0.13157642,-0.092987,-0.2861042,0.42135058,-1.0875014,0.54191572,-0.4641479,1.78234107,0.11875332,-0.1185237,0.07390065,0.29562688,0.74064572,-1.5442093,0.13350998,-0.0014659,0.01481293,55.61,0
600,-0.8610283,2.02018641,-1.2544854,0.15792528,2.43295862,-0.672432,1.43482552,-0.3140302,-0.1972359,-1.2362579,-0.2790435,-1.1741097,-0.0433385,-3.9858771,0.89550281,1.19584613,2.10374132,1.34168821,-1.2621823,0.19554009,-0.3221464,-0.5639917,-0.5761345,-1.6696657,0.68109739,-0.3563006,-0.014804,-0.0245493,0.89,0
600,-3.558909,3.38083616,-1.4560026,0.05932292,-2.1700445,-1.3985856,-1.499036,2.57031998,-0.3553828,-0.3000537,-1.0856791,0.60535216,-0.1210752,1.23916123,0.8099016,1.04951389,1.00886622,0.0827728,-0.2683716,0.04592308,-0.1733922,-0.9252824,0.33465287,0.29734958,0.21136953,0.10973717,0.0328296,-0.0012713,11.98,0
600,-1.5824921,1.33884828,1.90826543,0.19889528,-1.2353474,-0.241874,-0.6192844,1.02886524,0.00407672,-0.9500578,-1.1260984,0.46487304,0.20898935,0.03114466,-0.0225531,0.24304461,0.21166238,-0.0092605,0.17421853,-0.0930452,0.01399258,-0.0101107,-0.1507113,0.43112729,0.26890368,0.35850041,-0.082402,0.00094762,2.72,0
602,-1.1082923,-0.7701618,2.75930917,0.08980952,-0.1718795,0.09336552,0.56961168,-0.7568614,1.55909604,0.47951782,-0.2079803,-0.7004517,-1.5960826,-1.2339456,0.47335657,-1.1019996,0.42968494,-0.9187925,0.90799272,-0.1432615,-0.3878863,-0.0101349,-0.2923221,0.49111141,-0.7711845,0.87365479,-0.8397383,-0.6659242,120.02,0
604,-0.9315719,0.6148141,1.87448694,0.536465,0.83274771,0.41170237,0.71864999,0.04347282,-0.3629464,-0.1610273,0.70283654,0.27548637,-0.9768175,0.04778694,-0.785015,-0.6274775,-0.1110246,-0.1341164,0.31833976,-0.0340881,-0.0568813,0.04715277,-0.3704321,-0.3092634,0.54506695,-0.3144302,-0.2429013,-0.1344543,10.8,0
604,1.05277817,-0.1285035,0.54590039,0.53381545,-0.712614,-0.7898483,-0.0098288,-0.032816,-0.0796868,0.06814935,1.539626,0.66389669,-0.7118464,0.64000906,0.43237268,0.52488285,-0.5302924,-0.0970178,0.15487774,0.01662515,-0.2505423,-1.0017904,0.1587364,0.49903914,-0.0117617,0.06704129,-0.060046,0.02313318,79.95,0
604,-1.4026902,1.73544149,1.27109785,-0.1985676,-0.2142555,-0.5024234,0.3423621,-0.7094847,0.18532545,0.63225046,0.20908491,0.34476271,0.14225356,-0.0366736,1.08072063,-0.2564329,0.02840575,-0.967689,-0.5739728,0.28416837,0.49552137,-0.7267755,0.21079032,0.35964812,-0.1251855,0.10066792,0.63498975,0.31349506,1.79,0
604,-0.1976428,0.62112046,2.24108644,3.24302734,-0.0866454,1.37965633,-0.219907,0.33486704,-0.0884103,0.3038727,-2.1435859,0.54735816,1.18169302,-1.1984394,-1.6876584,-0.7653422,0.48327869,-0.2261585,1.85355244,0.2304433,-0.1744034,-0.0302651,-0.0028589,-0.4036116,-0.6920316,0.09792628,0.2702098,0.20608073,26.57,0
605,-1.8077935,1.20986845,0.39786519,-2.6335494,0.62065403,-0.454815,0.25706334,-5.6586293,1.82611286,0.18583413,-0.4293912,-0.1213469,-0.7574565,-0.4298377,1.1990575,-0.8571684,-0.646459,-0.0876441,0.65822967,0.58803762,-0.01928,0.20981856,0.20269852,-0.1585663,-0.1263235,-0.2828563,-0.8659836,-0.6767719,10,0
605,0.88844771,-0.6298681,1.34422046,0.71579487,-1.449115,-0.1882177,-0.7667705,0.20637184,0.54048352,0.02652999,1.36609402,0.61472166,-0.4042789,0.13469133,0.96173639,1.02638489,-0.8341987,0.94928343,-0.4429863,0.15556581,0.35928172,0.73691511,-0.1271262,0.57347923,0.08596604,0.42965356,-0.0098149,0.04535425,134.7,0
605,-1.4068379,0.99638411,1.88624365,-0.1267916,-0.0491967,0.05679487,0.62903721,-0.5245781,1.19905337,0.90296977,-1.0752376,-0.1461486,0.23469365,-1.240699,0.00520651,-0.266295,-0.5482945,0.01017114,0.29844622,0.24019255,0.01766001,0.5756814,-0.3450841,-0.0503383,0.04090727,0.38241964,-0.7239431,-0.0957627,17.5,0
607,1.03826115,-0.3014149,0.91016687,0.86387191,-0.7417021,0.09012508,-0.4097535,0.07672252,0.68498986,-0.3062255,-0.4021373,0.92480365,0.83603497,-0.4500418,0.24209972,-0.3375703,0.11984484,-0.7165538,-0.4476446,0.04005593,0.13499624,0.55430919,-0.1389444,0.16849966,0.42385881,0.53061129,0.01497966,0.02804092,69.99,0
608,-0.2903894,-0.3157499,1.3654254,-1.008311,-0.5812625,-0.2973511,-0.2937305,0.01244095,-2.9806244,1.34765302,0.10684386,-1.6944685,-0.809826,0.29155649,1.68018951,-2.1651049,2.08362229,-0.7415654,0.89113211,-0.1264694,-0.0271305,0.30199157,-0.1591774,0.07836703,0.16497914,0.24487607,0.10168258,0.06728946,15,0
608,-4.1302189,3.79424888,-1.9288315,0.04806108,-2.5323455,-1.4699605,-1.8669223,3.00783529,-0.3324707,-0.215929,-1.2103122,0.77646242,-0.0580936,1.48566083,0.78682756,1.15175417,1.16868296,0.10413654,-0.3045033,0.06602308,-0.1608423,-0.9615627,0.38398361,0.29352793,0.28309613,0.11583565,0.01161845,-0.0033227,11.97,0
609,-1.5087128,0.73130524,2.11371736,0.06702338,-0.4137131,-0.475389,0.9222417,-0.5735829,1.54723449,1.41195974,-0.2642524,-0.0493274,-0.167252,-1.353749,0.00931797,-0.5314241,-0.348115,-0.2595881,-0.1242944,0.6751915,-0.1969575,0.7032381,-0.2686175,0.7837372,-0.0108203,0.37141243,0.27746206,-0.0226273,69.99,0
610,1.16224085,-0.2943481,0.56806967,-0.043952,-0.7423522,-0.3603764,-0.4319158,0.05550111,0.25582674,0.01359509,1.04415608,0.56169978,-0.1668395,0.283113,0.67820471,0.82845783,-0.7922669,0.52937474,0.2070608,0.0304098,0.12963493,0.26474494,-0.1050114,0.08185481,0.22288903,1.07010733,-0.0749676,0.00369731,47.85,0
610,1.12591045,-0.2873978,0.7792654,0.82638422,-0.8079769,-0.1882305,-0.4072885,0.01014,0.83307526,-0.2339916,-1.0799888,0.30250655,0.13361181,-0.3465436,0.10210294,0.09598037,-0.24554,-0.055215,0.05535012,0.01328766,0.06843139,0.31358399,-0.1940612,0.11038734,0.5223298,0.52633894,-0.0052872,0.02448631,59.9,0
610,0.96543363,-0.5599995,-0.0240121,0.79329932,-0.4163323,-0.2056347,0.10785885,-0.0633046,0.67337508,-0.237234,-1.6028198,-0.3966685,-0.9931542,0.14393869,-0.0048969,0.03657448,-0.2025118,-0.2676002,0.48818085,0.17642361,-0.1982798,-0.8202538,-0.2255986,-0.446018,0.46565938,0.30725487,-0.0625196,0.03116794,174.88,0
611,-0.9684137,0.21069044,2.6871655,1.19865411,-0.1054657,-0.4796475,-0.3340489,0.20885261,-0.1838113,-0.2988638,-0.5966182,-0.4499466,-0.3658638,0.05378825,1.88605118,0.13170912,-0.2182324,0.71767272,0.56407047,0.25994317,0.21230702,0.4198302,-0.1283083,0.37883953,0.14900181,-0.1929924,0.10179933,0.1093352,19.98,0
611,0.95332439,-1.5290031,1.03539285,-0.9720541,-1.9401628,1.26411854,-1.500636,0.38577829,-0.4425399,1.0856789,-1.9318154,-0.4588271,1.01372629,-1.7934108,-1.2686914,-1.1924678,1.19953035,-0.0441428,0.61616958,-0.1445035,-0.0762199,0.55625252,0.42373049,-0.7534019,-0.911976,-0.0914102,0.07259267,-0.1159849,99,0
611,1.17611549,0.7032808,0.08781854,2.43700403,0.40593264,-0.3630408,0.50922516,-0.1565759,-1.0901739,0.68449243,-0.2768377,0.07275852,0.14765452,0.50852414,0.43663468,0.02783584,-0.2101057,-0.9739613,-1.2483656,-0.1734796,0.01806597,0.06483852,-0.0816709,0.0913972,0.66227275,0.09662681,-0.0229647,0.00810851,8.38,0
614,1.21774239,0.15600499,0.4064228,1.45405274,-0.4744157,-0.6914565,0.02739929,-0.059331,0.5429688,-0.0298676,-1.0364902,-0.425768,-1.7483581,0.36173663,-0.1671314,-0.3547898,0.07865715,-0.329833,0.00342259,-0.2749483,-0.1516916,-0.3016974,-0.0667645,0.36123044,0.68275271,-0.3364348,0.01377941,0.01494723,2.68,0
614,1.39541975,-0.2691394,-0.071822,-0.2473541,-0.5547838,-0.9020456,-0.0711491,-0.2571633,-1.0828103,0.75601071,-0.9732566,-0.4750214,-0.162097,0.39136919,0.74937849,-1.2506354,-0.1596614,0.69206977,-0.4643846,-0.4992854,-0.813067,-1.9755684,0.19653435,-0.1942068,0.15245514,0.12287829,-0.0412376,0.01279413,21.5,0
617,-4.7010743,4.20870748,-2.4039399,0.0364729,-2.9034809,-1.5355324,-2.2255786,3.44422815,-0.3103556,-0.1333653,-1.3347679,0.94661591,0.00510783,1.7316864,0.76384377,1.25471371,1.32805383,0.12582141,-0.340502,0.0850645,-0.1488948,-0.9968188,0.43930176,0.28949737,0.35635504,0.12214062,-0.0089105,-0.0060724,12.99,0
619,1.12102817,-0.6263105,0.10512334,0.63447741,1.21979862,4.70036842,-1.4886509,1.2876115,1.49894763,-0.3320495,-1.2198313,0.61587805,-0.2791733,-0.8863501,-1.467343,-0.2483142,-0.1517484,0.11279869,0.60500422,-0.0161855,-0.1767667,-0.1985712,-0.1191715,1.03752904,0.70022472,-0.2649553,0.10237796,0.03350929,24.9,0
619,-1.1092972,1.3235468,1.01741128,-1.2020508,0.40551637,-0.1940423,0.1311308,-2.9539216,-0.9999049,-0.842675,1.09751377,0.91846499,0.04327359,0.54216292,-0.51879,0.59722006,-0.7934051,-0.3517717,0.06348579,0.61336768,-1.6263793,-0.6568383,0.08191039,0.00895125,-0.3693236,0.42332355,-0.3413879,-0.1231158,25.99,0
623,-1.4538238,0.22007237,2.07725876,-1.1486899,-0.5933533,1.08537104,0.22849394,0.35788662,0.73544008,-0.7084734,1.03334461,0.72224578,-0.9898032,-0.4718858,-1.0609185,-0.2711622,0.15926204,-0.9218798,-0.5961005,-0.4345436,-0.0554184,0.00630014,-0.1092514,-0.232053,-0.3994596,0.77992493,-0.4288414,0.11416956,105.16,0
623,1.32613194,0.26029829,-0.1349323,0.46612321,0.03657689,-0.5189366,0.00312409,-0.0871551,0.24073916,-0.2542705,-1.1232986,-0.5864319,-0.5176018,-0.1647831,1.26850226,0.81526812,-0.3186421,0.14212075,0.18713281,-0.1066772,-0.3642474,-1.0907335,0.01578848,-0.6881563,0.31924086,0.15989892,-0.0304422,0.01867279,1.98,0
623,-1.0847537,0.49554195,1.17066772,0.53747905,1.36647939,4.88599593,-1.3660979,1.87525427,0.60098842,-0.636978,-1.4015742,0.3742621,-0.2303843,-0.6352591,-1.0900478,-0.6350916,0.4356779,0.4386744,1.76708562,0.22893866,-0.1260414,-0.0754543,-0.3295959,1.04436698,0.57703341,-0.0634678,0.29604099,0.06352464,1,0
624,1.25651996,0.33821859,0.29921068,0.69438372,-0.3890185,-1.0755009,0.07155054,-0.190857,0.06655724,-0.2761228,-0.1088531,0.11485734,0.00432058,-0.2435411,1.11875458,0.49052904,0.00549665,-0.2701408,-0.1948825,-0.0948523,-0.29052,-0.8491289,0.13136608,0.33372113,0.20928443,0.09549325,-0.0245335,0.03028952,1.78,0
624,1.22194205,0.2842361,0.65565957,0.69763599,-0.5848144,-1.1603898,0.12788649,-0.2689626,-0.0856345,-0.0908221,0.19756486,0.85442098,0.96791564,0.11974656,0.93122029,0.17528025,-0.3443967,-0.7342754,-0.2495525,-0.0417645,-0.2228301,-0.630495,0.16116063,0.72623873,0.1947911,0.07107585,-0.0255446,0.02528379,9.99,0
626,-1.3890979,1.10898711,1.13794456,0.06484053,-0.3823228,-0.7379583,0.19268723,0.40310906,-0.2399269,-0.2140027,-0.1418447,-0.1324341,-0.7792381,0.55184827,1.17123064,-0.0477885,0.18894933,-0.7900862,-0.4381887,-0.2165765,-0.1220436,-0.4868339,0.27825421,0.35538919,-0.3052944,0.05381957,-0.251579,0.09986223,10.99,0
626,1.16265029,-0.0591012,0.62517342,0.94621141,-0.8254523,-0.9132229,-0.0514756,-0.1057089,0.59147269,-0.1754916,-0.5425901,0.04716086,-1.0977491,0.15600802,-0.1210528,-0.3273593,0.20889933,-0.6916696,0.09484911,-0.146772,-0.2078872,-0.5204812,0.04475438,0.7298933,0.36785542,0.24939903,-0.0329909,0.01823486,30.5,0
628,1.1402472,0.0200353,-0.2718867,0.72719366,0.43033634,0.49786908,0.03398624,0.15337465,-0.1013624,0.13786195,0.36404587,0.20855092,-0.5897079,0.69435954,0.63936279,0.33286458,-0.7816198,0.37165581,-0.0112084,-0.0662673,0.05330929,0.05419544,-0.2634148,-1.1532705,0.69802838,-0.2469115,0.01056568,0.00242615,56,0
629,-0.6676639,1.34377719,1.31345952,0.52048169,-0.2251322,-0.8160664,0.43327908,0.31809534,-0.7611238,-0.7022846,-0.5830822,0.26618003,0.32069769,0.49282293,0.7536467,0.23352352,-0.3112174,-0.1602576,-0.1290657,-0.1722929,-0.1054476,-0.468959,-0.0110367,0.33132151,-0.0642524,-0.6701349,-0.0464428,0.00850389,4,0
630,-1.1571232,-0.5636885,1.05527148,-1.8621161,-0.2847285,0.60897225,1.06763054,-0.1135026,-0.935289,0.27995141,0.49543434,-0.5061885,-0.5734732,-0.5734153,-1.5207454,0.78540486,0.08693768,-1.3486762,0.44647767,0.23208159,0.06034599,0.46702071,-0.0666623,-0.6532412,0.48157921,-0.2637505,0.09568728,-0.1104165,223.25,0
630,1.31581836,0.40794534,-0.0238685,0.48615528,0.13154637,-0.5675192,0.14078101,-0.2101379,-0.0699668,-0.3125637,-0.6368507,0.5198246,1.42955357,-0.5480932,1.03944204,0.67384497,-0.3708593,-0.1548578,0.11083346,0.01453965,-0.3305411,-0.8981089,0.01271402,-0.4667512,0.36382176,0.14291754,-0.017303,0.02461143,1.98,0
630,-0.9867189,1.19304628,0.68774531,-0.5939255,-0.5573979,0.8402989,-0.9756199,-3.8514881,0.17995821,-0.3032568,1.30853936,1.4314131,-0.2340482,0.39070375,-0.6814947,0.08004406,0.0071223,-0.6496733,-0.5878597,-1.0340394,3.62591131,-1.755932,0.13206001,0.00233132,0.69558997,0.42910337,0.30558314,0.19204286,79,0
631,-1.0589309,0.1140783,1.48533698,0.53470405,0.75427455,-0.4964124,0.58091166,0.14371065,-0.0793615,-0.7413735,-0.9682404,-0.25037,-1.2117,0.16128258,-0.6065212,-0.5516401,0.08807431,-0.7161701,-0.8628269,-0.014561,0.06773687,0.05659134,0.0322871,0.03517822,0.098192,-0.4892069,0.09010067,0.13738583,57.64,0
631,-5.2739522,4.62114919,-2.8844864,0.02574102,-3.2883285,-1.5926754,-2.571363,3.87766158,-0.2886036,-0.0525802,-1.4585463,1.1160271,0.06898352,1.97729643,0.74170226,1.35943435,1.48686727,0.14712912,-0.3766956,0.10017644,-0.1385781,-1.0325122,0.48891653,0.28611064,0.42852513,0.1284578,-0.0265206,-0.0101663,16.98,0
631,-2.4405901,1.76368505,0.66140902,-0.7867775,-0.2136451,0.51654176,-1.2847157,-3.2688757,-0.0694944,-0.3778811,1.03240972,1.43745334,-0.1794462,0.5557074,-0.8528574,0.06408828,0.21779494,-0.4603948,-0.3661994,-1.0310443,3.71217479,-1.4904025,0.35335347,-0.0131637,-0.2331266,0.33979998,0.46028917,0.03509361,1,0
633,-0.2829887,0.73803709,1.29773583,-0.0616514,0.37736222,0.16138302,0.68120279,-0.0579174,-0.1381961,-0.740962,-1.5912933,0.64268976,1.62017924,-0.6754,-0.7032524,-0.235164,-0.3430455,-0.265578,0.75835926,0.11531283,-0.052223,0.1096005,-0.3430851,-0.5457635,0.29595027,0.56081969,0.03081884,0.04354678,24.99,0
633,-0.7416913,0.31054426,1.95779193,-1.8119591,-0.6570357,-0.9869917,0.29523838,-0.0026083,-1.1924302,0.02626056,-0.5550666,-1.3532068,-0.8747856,-0.1631611,0.3124255,1.41246952,0.05974229,-1.377112,0.09638919,0.216057,-0.091491,-0.4540656,-0.0976219,0.32464753,0.28772395,-0.5439732,0.25547517,0.12523511,29.35,0
634,1.0920461,-0.2575986,0.32782795,0.70977721,-0.4993394,-0.2082125,-0.1246376,0.07849385,0.39024901,-0.0199092,0.54808668,0.45903212,-1.1768236,0.34513326,-0.7566218,0.0711081,-0.2730512,0.03998707,0.62095715,-0.0445693,-0.1775697,-0.5579179,-0.0820425,0.0019695,0.40733314,0.26972885,-0.045557,0.00764916,68.7,0
634,1.1418558,0.3005797,0.38482955,1.20533101,-0.0803548,-0.3795317,0.15998432,-0.1292782,-0.1806295,-0.0213528,-0.0150887,0.81983602,1.08413666,0.15113287,1.07496955,-0.190104,-0.2534002,-0.6443742,-0.8491995,-0.0537533,0.12576911,0.4418607,-0.1152359,0.10815534,0.62698931,-0.2570689,0.03689069,0.02532855,29.9,0
636,-1.538275,0.65140543,1.26278911,-0.0903702,1.0364109,-0.9608357,-0.9442109,-2.7043024,0.64258721,0.03596466,-0.8450016,0.52626516,-0.1242311,-0.3299439,-0.8942489,-0.2257752,-0.1413105,-0.7194714,-0.3753608,-0.9047957,2.10020143,-1.0497107,-1.1911099,0.47266775,-0.9599372,-0.0502456,0.09986136,0.07702882,32.51,0
636,0.95842976,-0.2970405,0.39513833,0.53228908,0.23741509,1.64474771,-0.4735924,0.64102468,0.28022726,-0.2079488,1.88422332,1.2000123,-0.8263103,0.37875807,0.25085158,-1.3188574,1.02124102,-2.0793166,-1.0449011,-0.2399247,-0.0544903,0.05843469,0.1156064,-0.9901194,0.07988486,0.37976569,0.0368155,-0.0094068,29.48,0
636,0.96215748,0.6600787,-0.1796354,0.73351151,0.63084877,0.2235388,0.27733914,0.00818453,-0.381772,0.28226482,0.27645475,1.15007603,1.76923365,0.00949531,0.24529285,0.49973397,-1.1932501,0.76121748,0.87702392,0.0055483,0.0371531,0.22955193,0.06705379,-1.0234871,-0.6327459,-0.5012999,0.0021164,-0.139291,2.5,0
636,-0.2203141,1.3715034,0.03984284,0.60725248,0.52436931,-0.5208148,1.27483127,-0.3551954,-0.3211778,1.16333037,1.09435383,0.72701722,0.43324015,0.21550393,0.00119358,-0.3949237,-0.6757317,0.36234075,0.73741825,0.40410517,0.04555734,0.68899046,-0.0417871,0.02221784,-0.5971783,-0.4312183,0.51428045,0.10022878,37.99,0
637,-3.0885105,-3.182374,1.41186487,1.92772721,2.84395387,-1.5333725,-0.2541102,-0.2304783,0.25504865,0.65688592,0.50793309,-0.0800336,-1.3070325,-0.0609855,-0.495289,-0.5222962,-0.3510446,0.53719742,1.47534973,-0.2106691,-0.2261612,0.38360067,2.15544798,-0.0508643,0.32210363,-0.3110781,-0.0289709,-0.3830783,4.88,0
638,-0.9311998,1.22763762,2.08412268,1.37963658,0.18880271,-0.8570768,1.25334722,-1.0869695,-0.0521617,1.36239473,0.59096141,-0.249401,-0.2063035,-0.3710275,1.84784733,-1.0535131,0.07411857,-0.638913,1.55008877,0.10763627,-0.4668622,-1.0889309,0.01738553,0.85761046,-0.1999705,-0.7698198,-1.3937755,-0.5948826,5.26,0
638,1.16198051,-0.6774544,1.24093929,1.05326326,-1.1844943,0.66177258,-0.9057894,0.24712961,0.14852484,0.37571287,-1.2814098,0.85710146,0.34909789,-0.9561167,-1.8893651,-2.6643948,1.01270462,-0.0465757,-0.5936986,-0.5636541,-0.7648023,-1.2749536,0.14959263,0.04767043,0.32074674,-0.5107477,0.1165568,0.0368365,25.98,0
639,1.13488033,-0.214241,0.52874432,1.32883665,-0.4264706,0.26976035,-0.2948958,0.09527068,1.05780841,-0.2746766,-1.8858685,0.09305543,-0.4864272,-0.3678026,-0.8003254,-0.2974933,-0.1026627,-0.093876,0.46143087,-0.0730226,-0.1439919,-0.1933464,-0.2422454,-0.4281188,0.77345787,-0.2551136,0.04527841,0.02459658,54.8,0
640,-2.2265211,1.36169251,2.02526042,0.8232383,0.2444593,0.59950568,2.65007304,-2.4467981,2.26975541,3.62181576,0.41964882,-1.1392001,-1.4770868,-2.1469902,0.80590692,-2.0742579,-0.1650431,-1.04757,0.75140416,-0.005224,-0.2720708,0.36239706,-0.4719138,0.40679742,-0.3118605,-0.6569518,-3.5252808,-1.31489,125.86,0
642,-3.055529,-0.5573398,2.14468894,3.2896557,0.27345449,1.47316892,-0.4230353,0.76501348,-0.4213197,1.19638012,1.1737246,0.91301181,0.27418206,-0.4610237,-0.1253637,-0.6700814,0.72638157,-0.5306789,0.91747082,-0.3258941,-0.3482686,0.30261487,1.00722745,-0.2650492,0.27704657,0.2671875,0.14105205,0.09715531,75.93,0
643,-2.8295225,-3.0273794,1.26068126,-0.4670579,0.19291809,-1.2915386,1.64620107,-0.4750906,-1.9098165,-0.2180017,-0.3653266,0.15175626,1.41284204,-0.1649305,0.22874126,-1.1930283,-0.4615351,0.67494258,-1.2849883,1.43408938,-0.349001,-2.09251,1.72999454,0.25475664,0.30587522,-0.1566622,-0.4395978,-0.0762018,589.21,0
643,-1.7409426,0.32803278,1.35131142,-1.8439909,-0.9938559,0.37758875,-1.1531716,1.25923083,-1.5044099,-0.1925349,1.44248467,0.66677497,0.95428858,0.08507571,0.14990238,1.44527187,0.40431217,-1.194503,-0.7873979,-0.0065346,0.63469862,1.56440948,-0.1100725,-0.2225385,0.02370384,-0.1523484,0.03402456,-0.0603393,13.99,0
